source_dataset,campaign,channel,device,ad_type,age,gender,city,campaign_numeric_id,ad_numeric_id,interest,month,weekday,ctr_prior,cvr_prior,paid_performance_score,cpm
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,11.0,3.0,0.0,0.0,39.8274621047066,14.749388753056234
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,11.0,4.0,0.0,0.0,56.562190843441996,12.249873031995937
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,11.0,5.0,0.0,0.0,36.256187765644476,24.301470588235293
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,11.0,6.0,0.0,0.0,27.6682193890329,14.672216441207077
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,11.0,7.0,0.0,0.0,46.283409216679246,9.10909090909091
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,11.0,1.0,0.0,0.0,45.498227846081626,11.531631520532743
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,11.0,2.0,0.0,0.0,45.49166598902521,31.59680638722555
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,11.0,3.0,0.0,0.0,41.285289880019135,21.720430107526884
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,11.0,4.0,0.0,0.0,54.60507288367155,18.765512736773353
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,11.0,5.0,0.0,0.0,29.11647862046751,19.21985815602837
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,11.0,6.0,0.0,0.0,42.50792127108763,30.439678284182307
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,11.0,7.0,0.0,0.0,31.66366105601756,30.764576457645763
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,11.0,1.0,0.0,0.0,44.377817349909776,14.074457083764218
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,11.0,2.0,0.0,0.0,50.21910670428464,19.99329309188464
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,11.0,3.0,0.0,0.0,36.13877326052909,34.045077105575324
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,11.0,4.0,0.0,0.0,56.43736131956455,16.129032258064516
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,11.0,5.0,0.0,0.0,37.18782363281253,30.838028169014084
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,11.0,6.0,0.0,0.0,21.324182264501122,24.49258836944128
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,11.0,7.0,0.0,0.0,43.27066642593731,34.00302114803626
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,11.0,1.0,0.0,0.0,27.81566472794556,25.173351461590755
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,11.0,2.0,0.0,0.0,63.29362691121969,11.796875
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,11.0,3.0,0.0,0.0,44.29499619826478,12.680166765932102
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,11.0,4.0,0.0,0.0,35.77611777722382,30.73841319717204
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,3.0,3.0,0.0,0.0,52.286018358473555,8.95923311914042
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,3.0,4.0,0.0,0.0,70.00861649581492,10.424577148774594
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,3.0,5.0,0.0,0.0,38.014587159299786,13.787001287001287
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,3.0,6.0,0.0,0.0,48.57572068418903,24.24186390532544
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,3.0,7.0,0.0,0.0,72.92155800908051,3.3409201755812066
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,3.0,1.0,0.0,0.0,36.98213521879848,35.433989788475564
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,3.0,2.0,0.0,0.0,63.58148692004792,4.404349196344154
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,3.0,3.0,0.0,0.0,42.16325284646905,16.305965102123633
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,3.0,4.0,0.0,0.0,44.428079999156836,20.65178571428571
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,3.0,5.0,0.0,0.0,64.49953099018248,10.251266891891893
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,3.0,6.0,0.0,0.0,65.20794410607733,5.436730792209344
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,3.0,7.0,0.0,0.0,58.76577661793703,21.117723637716196
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,3.0,2.0,0.0,0.0,67.45354705311782,12.437840397821455
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,3.0,3.0,0.0,0.0,63.130025759817975,11.344192168476471
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,3.0,4.0,0.0,0.0,45.87206665259171,27.0146257527961
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,3.0,5.0,0.0,0.0,50.94553015543373,14.798645759087666
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,3.0,6.0,0.0,0.0,55.747834768905655,10.551285130915204
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,3.0,7.0,0.0,0.0,34.71616116141302,34.99409216226861
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,3.0,1.0,0.0,0.0,45.10076202170663,19.621925045402016
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,3.0,2.0,0.0,0.0,41.30439520333159,24.861170439982917
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,3.0,3.0,0.0,0.0,71.39676891248709,8.117659286976405
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,3.0,4.0,0.0,0.0,41.658389043654054,22.924054373522463
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,3.0,5.0,0.0,0.0,38.51310390559766,23.474049707602337
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,3.0,6.0,0.0,0.0,58.7106557272562,10.651629072681704
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,3.0,7.0,0.0,0.0,53.02791557181747,23.011471070213034
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,3.0,1.0,0.0,0.0,61.39773153134027,12.07687440683328
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,3.0,2.0,0.0,0.0,49.34386173273143,10.540915395284328
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,3.0,3.0,0.0,0.0,60.638318779038954,5.025678650036685
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,3.0,4.0,0.0,0.0,37.38479234260708,14.688592310136638
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,3.0,5.0,0.0,0.0,72.10446061100708,9.265544393157752
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,4.0,6.0,0.0,0.0,44.80239225209195,22.024077407740776
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,4.0,7.0,0.0,0.0,56.53971161551334,8.818424566088117
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,4.0,1.0,0.0,0.0,65.01244322600436,17.419575633127995
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,4.0,2.0,0.0,0.0,31.309557550256134,17.54024468770122
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,4.0,3.0,0.0,0.0,54.95484575019659,12.503641130206818
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,4.0,4.0,0.0,0.0,30.075523348886318,18.21379936450295
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,4.0,5.0,0.0,0.0,37.60558907149844,23.263300576075906
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,4.0,6.0,0.0,0.0,42.84486635355187,29.43509113677473
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,4.0,7.0,0.0,0.0,45.65391637049014,28.697406340057636
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,4.0,1.0,0.0,0.0,39.458737061144525,29.254756871035944
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,4.0,2.0,0.0,0.0,44.99200535825543,28.93620245491741
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,4.0,3.0,0.0,0.0,58.35463047266991,6.575134538429694
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,4.0,4.0,0.0,0.0,55.71224760494013,11.740025332488916
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,4.0,5.0,0.0,0.0,49.86945709421454,14.066741178349035
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,4.0,6.0,0.0,0.0,63.52690685807039,11.732355637030246
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,4.0,7.0,0.0,0.0,56.79624990439422,16.990953030115257
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,4.0,1.0,0.0,0.0,42.632378265738865,34.571636011616654
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,4.0,2.0,0.0,0.0,41.62252042589099,17.625387797311273
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,4.0,3.0,0.0,0.0,33.02501417631486,16.332590942835935
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,4.0,4.0,0.0,0.0,43.62793101454424,29.247003647733194
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,4.0,5.0,0.0,0.0,43.844487971336434,23.54959960777905
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,4.0,6.0,0.0,0.0,43.50625996986939,13.374818167124616
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,4.0,7.0,0.0,0.0,28.266889581545847,28.17779235689683
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,4.0,1.0,0.0,0.0,54.07693652293612,13.870448601890967
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,4.0,2.0,0.0,0.0,54.167233149931334,8.20414108833628
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,4.0,3.0,0.0,0.0,56.857315432545484,6.847175214787815
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,4.0,4.0,0.0,0.0,44.37717643717338,33.34952803997779
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,4.0,5.0,0.0,0.0,56.97806541250785,13.72156697556866
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,4.0,6.0,0.0,0.0,40.2771196694265,34.37705133254561
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,1.0,0.0,0.0,48.205948195088084,20.55966978268787
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,2.0,0.0,0.0,43.672783189698336,18.420298165137613
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,3.0,0.0,0.0,39.886769861462874,23.319575471698112
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,4.0,0.0,0.0,44.12842757090365,30.138865078004457
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,5.0,0.0,0.0,34.47459027825568,24.132796075683252
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,6.0,0.0,0.0,33.401682674002075,26.3789628000733
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,7.0,0.0,0.0,50.617385281827474,21.16111111111111
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,1.0,0.0,0.0,43.75554133318514,24.06672678088368
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,2.0,0.0,0.0,41.6533546918145,23.406609619356743
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,3.0,0.0,0.0,50.127578502124656,16.59797259663585
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,4.0,0.0,0.0,53.573823774117436,11.12448418156809
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,5.0,0.0,0.0,33.017209183919164,29.71971649484536
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,6.0,0.0,0.0,47.73538733541436,12.140462325745542
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,7.0,0.0,0.0,40.81177378150762,17.910874119215386
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,1.0,0.0,0.0,22.835407735477215,23.575516297586464
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,2.0,0.0,0.0,41.23539752086538,31.81132075471698
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,3.0,0.0,0.0,43.80702238316392,17.801509555162998
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,4.0,0.0,0.0,32.52572201308836,31.432094959149065
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,5.0,0.0,0.0,33.71482759634853,32.23398086401856
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,6.0,0.0,0.0,43.51923741132409,17.387205387205388
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,7.0,0.0,0.0,42.162616932727026,30.938349954669086
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,1.0,0.0,0.0,48.75086222238293,5.566925910765453
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,2.0,0.0,0.0,25.760018672077134,24.280448036296615
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,3.0,0.0,0.0,42.46764400894686,15.35222052067381
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,4.0,0.0,0.0,23.228278702934258,27.83220006914832
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,5.0,0.0,0.0,35.105487425279605,27.242401779095626
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,6.0,0.0,0.0,45.32510548502992,6.841282251759187
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,7.0,0.0,0.0,44.39131380154026,11.795918367346939
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,1.0,0.0,0.0,37.55665209307061,15.484922575387124
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,2.0,0.0,0.0,33.83586553921569,25.848722768992594
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,3.0,0.0,0.0,42.8345931076865,15.804926955027211
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,6.0,4.0,0.0,0.0,32.1442021996575,23.058965283530384
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,6.0,5.0,0.0,0.0,34.63815352061677,20.73556695405435
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,6.0,6.0,0.0,0.0,56.421191499476684,12.709177382420291
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,6.0,7.0,0.0,0.0,47.547812777496254,37.659727207465906
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,6.0,1.0,0.0,0.0,65.27290197621912,16.29717746296096
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,6.0,2.0,0.0,0.0,60.78612894039483,13.603932138893292
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,6.0,3.0,0.0,0.0,48.70873236417274,16.268796992481203
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,6.0,4.0,0.0,0.0,33.252914996933114,20.064999293485936
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,6.0,5.0,0.0,0.0,52.82984125110165,14.4912641315519
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,6.0,6.0,0.0,0.0,49.18461694455799,7.457260758498723
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,6.0,7.0,0.0,0.0,61.426544693425846,5.613606894973686
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,6.0,1.0,0.0,0.0,46.90360039238774,13.986679352997143
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,6.0,2.0,0.0,0.0,65.3384386361777,6.177016261049875
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,6.0,3.0,0.0,0.0,46.30553273491482,38.29531812725091
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,6.0,4.0,0.0,0.0,45.3539424444116,22.7452059822002
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,6.0,5.0,0.0,0.0,45.639210370513794,27.102040816326532
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,6.0,6.0,0.0,0.0,51.31360460070782,14.950534230312625
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,6.0,7.0,0.0,0.0,36.89942935646112,25.901328273244783
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,6.0,1.0,0.0,0.0,41.56353026149573,35.60884167773178
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,6.0,2.0,0.0,0.0,37.69452659689959,25.11215232778387
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,6.0,3.0,0.0,0.0,41.04161993995542,27.556721012427317
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,6.0,4.0,0.0,0.0,44.371782209812125,22.657450076804913
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,6.0,5.0,0.0,0.0,46.055566196933384,21.696958282324132
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,6.0,6.0,0.0,0.0,59.00687561685508,20.18424309088409
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,6.0,7.0,0.0,0.0,49.37727558389505,39.683645045762034
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,6.0,1.0,0.0,0.0,55.697857843430484,17.827176637245284
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,6.0,2.0,0.0,0.0,39.34138582455163,21.38336347197107
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,6.0,3.0,0.0,0.0,41.78329980118999,27.91573660714286
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,6.0,4.0,0.0,0.0,27.12338690783371,22.427377636291286
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,6.0,5.0,0.0,0.0,43.07406014323452,29.224635222259927
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,7.0,6.0,0.0,0.0,40.99758671463923,16.68133372445487
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,7.0,7.0,0.0,0.0,58.85354406621869,8.153547133138972
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,7.0,1.0,0.0,0.0,48.15721622750224,17.920269339658734
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,7.0,2.0,0.0,0.0,70.80444702623988,7.778477029578351
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,7.0,3.0,0.0,0.0,51.36728411467894,12.983151635282459
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,7.0,4.0,0.0,0.0,41.05428661059351,26.054157071388868
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,7.0,5.0,0.0,0.0,54.13564783717675,15.333882934872216
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,7.0,6.0,0.0,0.0,47.594459643701676,16.418149751483085
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,7.0,7.0,0.0,0.0,52.952690287970405,12.346304981619978
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,7.0,1.0,0.0,0.0,42.87425033830694,16.730925324675322
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,7.0,2.0,0.0,0.0,45.488498813655326,19.966113786338504
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,7.0,3.0,0.0,0.0,50.78968562074262,22.361779551590562
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,7.0,4.0,0.0,0.0,52.422335154828026,21.533305404273147
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,7.0,5.0,0.0,0.0,50.62445802569383,19.389618294061385
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,7.0,6.0,0.0,0.0,50.88791992177574,17.943295739348372
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,7.0,7.0,0.0,0.0,33.831381337121016,33.2541003090088
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,7.0,1.0,0.0,0.0,62.92596306043101,11.343705799151342
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,7.0,2.0,0.0,0.0,54.94862288744581,19.195524259670105
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,7.0,3.0,0.0,0.0,35.180969636608104,25.20855057351408
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,7.0,4.0,0.0,0.0,32.09868698080236,22.675464907018593
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,7.0,5.0,0.0,0.0,76.42985225722093,6.175346392737697
